tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
36061024302,024302,243.02,Census Tract 243.02,MN03,Central Harlem North-Polo Grounds,36061,"POLYGON ((1000808.095826018 241813.836487817, 1000857.268414183 241940.6593558557, 1000865.545053174 241977.8273896312, 1000878.803667715 242013.9058331831, 1000897.321473562 242048.1662112153, 1000919.715777605 242079.1502372029, 1000929.393997717 242090.0870016388, 1000968.380259089 242138.5706670622, 1001000.723736215 242188.5071529697, 1001025.596532649 242236.6168275174, 1001035.818269942 242261.7631519451, 1001047.973330482 242292.3758747493, 1001063.158015785 242343.7579113282, 1001068.40000694 242366.7147757137, 1001089.940316815 242431.2173720117, 1001120.052317297 242505.5630516951, 1001154.870062679 242577.7260307262, 1001189.695238592 242638.9589574154, 1001193.288641813 242644.7908608455, 1001266.010054942 242727.9106378391, 1001446.024577038 242918.9502766693, 1001611.934312968 243094.6790070784, 1001636.267458406 243120.5643808775, 1001761.803882764 243253.6377886134, 1002038.862790726 243548.9526115696, 1002217.479646579 243742.5473956884, 1002445.963749813 243854.2050220767, 1002440.439289088 243841.0847357064, 1002267.607162626 242569.419138621, 1002277.096076219 242089.594414718, 1002399.96777252 240979.1874435993, 1002328.289767568 240979.4982218317, 1002270.141542576 241021.3536535524, 1002184.877968307 241055.5380781066, 1001609.851095267 241366.6274182038, 1001332.997882519 241522.0025573369, 1001264.061811419 241560.9381162749, 1001245.23599134 241571.4906785565, 1001132.005182074 241634.0774942997, 1000957.868343148 241731.2347862579, 1000808.095826018 241813.836487817))",January-2020,1,New York County,[1005],['ML20001502'],['P'],[10039],New York County-243.02
36061024200,024200,242,Census Tract 242,MN34,East Harlem North,36061,"POLYGON ((1001263.543896826 232832.1734611871, 1001389.346133074 233059.2430070308, 1001514.592598595 233285.9484987206, 1001640.666696952 233513.3839261496, 1001700.938209628 233621.9992072179, 1001766.461334055 233741.184167236, 1001893.912187487 233972.2653107618, 1002016.928467076 234207.3515918138, 1002219.021565767 234566.7354552889, 1002253.614208191 234580.241534273, 1002295.402257589 234596.3033661065, 1002355.1691788 234631.6884788242, 1002480.22957829 234714.8507164961, 1002494.272061685 234079.095559942, 1002737.298664039 233388.8637538214, 1002840.655189171 233262.1540202892, 1003235.250006973 232776.8005926259, 1003678.858334274 231951.2037223105, 1003624.925060538 231885.2158901585, 1003594.225603978 231846.2075103247, 1003577.35445656 231825.0626140672, 1003446.837825222 231625.6675749737, 1003348.949730965 231475.1198468515, 1003297.247956773 231385.452729291, 1003245.824370608 231293.5999326641, 1003139.382514987 231102.6051757278, 1002900.6245951 231237.5887268221, 1002619.49162017 231396.9529572408, 1002532.521868826 231445.3438170803, 1002505.347115348 231502.1596353413, 1001882.723526839 231846.7243982464, 1002019.031232067 232093.1145231103, 1002154.783816148 232337.6833562843, 1001711.098399428 232583.2861880278, 1001263.543896826 232832.1734611871))",January-2020,1,New York County,[3006],['ML20000551'],['P'],[10035],New York County-242
36061023700,023700,237,Census Tract 237,MN04,Hamilton Heights,36061,"POLYGON ((997974.5778044303 243265.406777367, 998052.0813051873 243227.9240645149, 998192.4185057993 243160.2376828048, 998268.2619172706 243123.4833819226, 998389.1722464067 243154.1579196812, 998501.293113125 243072.6120778076, 999242.049270143 242681.0322630621, 1000029.34945028 242245.0562882213, 999893.3554779548 241998.676400707, 999768.6922167699 241772.3430830322, 999642.3659448596 241546.373712337, 999516.5926393321 241317.4906790472, 999390.2620977 241090.7939961753, 998602.1057377274 241526.7900039526, 998173.2977877968 241761.5371654278, 998100.5012562192 241786.2703678684, 997853.014997658 241931.8649648799, 997621.5946285744 242055.2464041257, 997464.9167275995 242138.5936309821, 997974.5778044303 243265.406777367))",January-2020,2,New York County,"[3005, 3005]","['ML20001176', 'ML20000994']","['P', 'M']","[10031, 10031]",New York County-237
36061023200,023200,232,Census Tract 232,MN03,Central Harlem North-Polo Grounds,36061,"POLYGON ((999937.21740426 238364.4473763781, 1000063.55636021 238592.2396359878, 1000189.063340376 238818.9390229632, 1000325.626453592 239064.2275690933, 1000461.357230387 239308.4233477285, 1001247.681477657 238872.851211625, 1002034.312633152 238434.7545160062, 1002001.419911951 238374.9792566558, 1001899.699909652 238190.5508345025, 1001764.529853344 237947.8048716295, 1001637.373412317 237719.6388838804, 1001510.214834779 237491.1092505369, 1001402.778887732 237550.7841357026, 1000787.800290064 237893.925882834, 1000724.946483598 237929.2237041038, 999937.21740426 238364.4473763781))",January-2020,1,New York County,[2001],['ML20000571'],['P'],[10037],New York County-232
36061022700,022700,227,Census Tract 227,MN04,Hamilton Heights,36061,"POLYGON ((998110.5195194228 238784.5070200329, 998236.5983491095 239009.3749540538, 998363.5034450075 239237.1587402845, 998488.7455624022 239464.9422390367, 998614.2625186703 239691.9978996516, 998751.11404356 239936.1848287336, 999133.7261942017 239724.7371927667, 999539.6022195308 239499.1011499262, 999792.6550304958 239359.3568633464, 1000046.818781278 239218.1586032693, 999885.8882436487 238987.7936757082, 999735.7357750357 238777.839559433, 999582.5393989397 238562.7837612681, 999429.8929468938 238349.1866431753, 999174.3398078001 238490.390463137, 998853.1716336164 238668.719677676, 998619.2208406265 238797.55495119, 998492.5917599701 238571.2273791915, 998110.5195194228 238784.5070200329))",January-2020,1,New York County,[1000],['ML20000253'],['P'],[10031],New York County-227
36061021200,021200,212,Census Tract 212,MN03,Central Harlem North-Polo Grounds,36061,"POLYGON ((1000359.604083614 235412.8737697587, 1000485.678168592 235639.939071323, 1000621.703849212 235883.4068845786, 1000756.065975015 236126.8743567593, 1000883.238081035 236356.4929021029, 1000946.546430398 236471.302243149, 1001008.195153341 236583.5602567332, 1001137.021722291 236815.3673432062, 1001618.279746864 236554.1140414185, 1002032.812529462 236328.8905470204, 1001903.443627607 236089.7916341517, 1001842.072743993 235980.0819201031, 1001775.171497761 235861.6243081507, 1001690.025440304 235708.1775154046, 1001649.110639152 235634.5522798887, 1001513.371979996 235389.2572493204, 1001375.418627703 235140.3180855178, 1001248.521603399 234910.6972776059, 1001131.021114386 234699.664818676, 1000236.293614644 235189.089991925, 1000359.604083614 235412.8737697587))",January-2020,1,New York County,[2001],['ML20001063'],['P'],[10037],New York County-212
36061020800,020800,208,Census Tract 208,MN03,Central Harlem North-Polo Grounds,36061,"POLYGON ((999603.388149096 234048.3103714612, 999729.1998325451 234275.0070911699, 999855.8389237863 234502.7980273172, 999918.6040527441 234616.511226533, 999981.0917731128 234730.224414365, 1000105.788160653 234958.3797804685, 1000236.293614644 235189.089991925, 1001131.021114386 234699.664818676, 1000999.417763597 234463.8483806317, 1000873.620181736 234235.3233748552, 1000747.819482668 234007.8920510585, 1000621.462761006 233780.4610289909, 1000495.102934522 233554.1236942233, 1000369.848814807 233326.6947706777, 999477.297967654 233820.5211472771, 999603.388149096 234048.3103714612))",January-2020,1,New York County,[1001],['ML20001082'],['P'],[10037],New York County-208
36061020500,020500,205,Census Tract 205,MN09,Morningside Heights,36061,"POLYGON ((993833.329769583 235826.2163037231, 993939.0979309798 235756.3058619576, 994023.8247092898 235697.681802502, 994033.515792771 235690.7633306924, 994053.1750794463 235676.1978392047, 994268.0447398275 235515.9779192604, 994487.6296615285 235340.0954672275, 994739.5875572088 235204.6702631723, 995015.0856701824 235051.0413386584, 994888.1271722374 234823.2755105761, 994753.1455835173 234579.1117920783, 994242.7907044085 233656.7628590801, 994201.0202307866 233580.9639071182, 994108.0723577031 233414.0603131972, 993981.3744725011 233184.1134985214, 993391.3127428595 233507.7780692573, 992894.0255926691 233772.8319190503, 992770.2591629832 233839.0971742851, 993796.8195270766 235754.4277473082, 993833.329769583 235826.2163037231))",January-2020,1,New York County,[1007],['ML20000312'],['M'],[10027],New York County-205
36061020102,020102,201.02,Census Tract 201.02,MN11,Central Harlem South,36061,"POLYGON ((995954.1879953421 233033.4218970062, 996080.3153607576 233261.1927206843, 996467.1618671683 233050.0699968178, 996869.5240801577 232827.6671336053, 996742.8489299548 232598.4346227308, 996606.2136411715 232352.0739632122, 996469.8524234002 232105.7142396912, 996342.6160142847 231876.4836131203, 995938.0277187598 232099.6227285469, 995821.1684262168 232160.0463371484, 995807.1836151908 232458.7945800581, 995826.9628947563 232780.5120911043, 995954.1879953421 233033.4218970062))",January-2020,1,New York County,[1000],['ML20001206'],['P'],[10026],New York County-201.02
36061019701,019701,197.01,Census Tract 197.01,MN09,Morningside Heights,36061,"POLYGON ((994302.4802817764 231909.0709801454, 994387.1327397929 232062.4913351148, 994440.8010286638 232159.0626606056, 994513.8331097914 232291.3471506522, 994638.5928627779 232520.9314913138, 994767.780829157 232747.9680708945, 995303.3265455102 232455.6450101495, 995371.8623717964 232721.2767784476, 995501.5854356869 232971.2706637816, 995764.3583396357 233444.3013592832, 995891.0374355546 233675.350521266, 995982.8365140964 233900.5541001008, 996085.6864852944 234167.6620298598, 996128.1970088157 234413.9736673032, 995801.1738190691 234613.8359333609, 995929.5071767719 234845.2505429304, 996208.3392924491 234690.5437939583, 996716.4487757212 234408.439584599, 996588.120610217 234177.0208552555, 996462.556808496 233948.5189062576, 996335.3298348616 233719.6524673182, 996207.5467908754 233490.7864460314, 996080.3153607576 233261.1927206843, 995954.1879953421 233033.4218970062, 995826.9628947563 232780.5120911043, 995807.1836151908 232458.7945800581, 995821.1684262168 232160.0463371484, 995808.8468989185 231873.3086499774, 995687.4183426579 231641.1695755094, 995560.4484457035 231413.0362349864, 995422.1353117165 231162.3095803604, 995026.121149604 231396.7621805251, 994255.1739898244 231823.4326507343, 994302.4802817764 231909.0709801454))",January-2020,1,New York County,[1000],['ML20000710'],['P'],[10026],New York County-197.01
36061019300,019300,193,Census Tract 193,MN09,Morningside Heights,36061,"POLYGON ((993880.5849148299 231145.2533569547, 994006.4639970677 231374.8347700805, 994133.4478177045 231605.1459810167, 994255.1739898244 231823.4326507343, 995026.121149604 231396.7621805251, 995422.1353117165 231162.3095803604, 995592.4480476278 231068.7545235602, 995723.7143566865 230996.6779295677, 995824.2409830134 230942.8041101813, 995780.2572472692 230864.0867919353, 995706.9503860759 230732.8914447971, 995580.2526068296 230505.1225566353, 995453.0000521163 230274.4394182882, 995314.6781395265 230026.263844483, 994915.6053886492 230250.5153679326, 994530.3880479098 230463.8492970059, 993743.3583444841 230899.6374356908, 993880.5849148299 231145.2533569547))",January-2020,3,New York County,"[2000, 4000, 4000]","['ML20001225', 'ML20000712', 'ML20000418']","['P', 'P', 'P']","[10025, 10025, 10025]",New York County-193
36061018900,018900,189,Census Tract 189,MN12,Upper West Side,36061,"POLYGON ((993099.5216424895 229738.2585550295, 993227.6317684413 229964.193245124, 993353.5227590727 230194.864155638, 993480.2423750497 230424.4430541366, 993606.406139934 230653.2937541495, 993743.3583444841 230899.6374356908, 994530.3880479098 230463.8492970059, 994915.6053886492 230250.5153679326, 995314.6781395265 230026.263844483, 995180.2276860815 229782.4628501903, 995054.0747186799 229552.511045894, 994926.5343105758 229324.0166500289, 994799.5458989678 229094.0658495818, 994672.2777218358 228865.2086217796, 994540.8570539451 228628.6992951889, 994134.0204098568 228841.3015467994, 993767.0500641495 229084.8947015089, 993380.9943706498 229296.4247791695, 993351.6389292968 229312.4444750814, 992978.3293966303 229517.0634055405, 993099.5216424895 229738.2585550295))",January-2020,1,New York County,[2001],['ML20000109'],['M'],[10025],New York County-189
36061018800,018800,188,Census Tract 188,MN34,East Harlem North,36061,"POLYGON ((1000856.591309642 229996.2708259654, 1000875.119599201 230028.709328964, 1000994.580583725 230243.3848009093, 1001121.781873682 230472.275331547, 1001248.703384071 230701.895027771, 1001869.686369837 230356.9486183109, 1002526.141894227 229992.0064298429, 1002397.565311635 229765.2935541779, 1002271.203517135 229535.6683507317, 1002152.856781977 229322.4448129106, 1002134.330197107 229289.27667448, 1001994.96639945 229037.0546199848, 1001548.7313711 229281.2009065782, 1001431.565051583 229345.2405534133, 1001337.66600541 229396.9097642375, 1000718.878076057 229746.243172801, 1000856.591309642 229996.2708259654))",January-2020,1,New York County,[3000],['ML20001488'],['P'],[10029],New York County-188
36061018500,018500,185,Census Tract 185,MN12,Upper West Side,36061,"POLYGON ((992718.5032336987 229049.8941317788, 992845.5121186831 229278.3766924703, 992978.3293966303 229517.0634055405, 993351.6389292968 229312.4444750814, 993380.9943706498 229296.4247791695, 993767.0500641495 229084.8947015089, 994134.0204098568 228841.3015467994, 994540.8570539451 228628.6992951889, 994298.2050142894 228195.0393452645, 994272.4737493582 228146.936532932, 994169.546327343 227957.8045769961, 993869.3269209987 228117.6265324736, 993540.8579182422 228304.7664714795, 993384.1030381671 228393.9689140883, 992592.599251044 228822.141308931, 992718.5032336987 229049.8941317788))",January-2020,1,New York County,[3000],['ML20001395'],['P'],[10025],New York County-185
36061018300,018300,183,Census Tract 183,MN12,Upper West Side,36061,"POLYGON ((990758.707525855 230116.0613226971, 990920.4242311249 230030.8509001319, 991001.5599848314 229987.8818366333, 991083.8036245998 229944.549022573, 991412.7812304611 229770.8562285941, 991545.4258554796 229700.9434788368, 991931.4599005741 229486.8338043336, 992324.977779469 229269.0894347201, 992718.5032336987 229049.8941317788, 992592.599251044 228822.141308931, 992454.7940536572 228572.5250551547, 992319.1994613298 228328.0110319262, 992192.4575314691 228099.5314115761, 991798.3678620775 228318.0063184076, 991605.6182784818 228424.6971397198, 991404.2854004028 228536.1233141418, 990830.7595042626 228855.1180856527, 990756.2662111708 228895.5391385206, 990565.1878694252 228999.3240227203, 990495.6801299429 229036.8324991587, 990403.741865935 229086.7228542988, 990253.9276356098 229167.9319496884, 990758.707525855 230116.0613226971))",January-2020,1,New York County,[7001],['ML20000266'],['P'],[10025],New York County-183
36061018200,018200,182,Census Tract 182,MN34,East Harlem North,36061,"POLYGON ((999537.1877236717 229717.7801079989, 999597.4781108971 229826.3899803119, 999752.3501401043 230105.2046891986, 999826.1888937992 230239.3272604816, 999965.5680739759 230491.9013186282, 1000010.368558695 230572.0840924406, 1000102.457089368 230737.5522137421, 1000229.109992755 230967.1664195408, 1000356.314940738 231195.6886725657, 1000804.443775622 230947.1495480087, 1001248.703384071 230701.895027771, 1001121.781873682 230472.275331547, 1000994.580583725 230243.3848009093, 1000875.119599201 230028.709328964, 1000856.591309642 229996.2708259654, 1000718.878076057 229746.243172801, 1000605.496649236 229541.7745834275, 1000472.478402045 229301.9529234129, 1000343.605463823 229070.1501349458, 999898.4961538272 229312.8701825084, 999451.7290037377 229564.3414157474, 999537.1877236717 229717.7801079989))",January-2020,1,New York County,[5002],['ML20001605'],['M'],[10029],New York County-182
36061017900,017900,179,Census Tract 179,MN12,Upper West Side,36061,"POLYGON ((990253.9276356098 229167.9319496884, 990403.741865935 229086.7228542988, 990495.6801299429 229036.8324991587, 990565.1878694252 228999.3240227203, 990756.2662111708 228895.5391385206, 990830.7595042626 228855.1180856527, 991404.2854004028 228536.1233141418, 991605.6182784818 228424.6971397198, 991798.3678620775 228318.0063184076, 992192.4575314691 228099.5314115761, 992065.9899928662 227871.416899652, 991938.6897200277 227642.2098027255, 991812.2176351594 227413.3679898272, 991685.7429393602 227185.2555275588, 991293.0277136001 227403.0103148122, 990898.6583364137 227620.0423561325, 990427.3063016378 227884.4245881493, 989835.5047075291 228195.4227961535, 989757.6882438106 228236.210474094, 990253.9276356098 229167.9319496884))",January-2020,1,New York County,[1002],['ML20000462'],['P'],[10024],New York County-179
36061017500,017500,175,Census Tract 175,MN12,Upper West Side,36061,"POLYGON ((989757.6882438106 228236.210474094, 989835.5047075291 228195.4227961535, 990427.3063016378 227884.4245881493, 990898.6583364137 227620.0423561325, 991293.0277136001 227403.0103148122, 991685.7429393602 227185.2555275588, 991558.4354686858 226956.0504936045, 991431.955999465 226727.9393991624, 991305.1975549054 226498.7359029958, 991168.4723125336 226253.4995392714, 990756.6367781557 226481.8231762889, 990381.6436728223 226688.3030501059, 989689.2792002108 227074.3323461929, 989297.6946283106 227258.9652446293, 989253.1054675417 227295.3894496214, 989629.539733598 227996.4495714349, 989757.6882438106 228236.210474094))",January-2020,1,New York County,[2000],['ML20001365'],['P'],[10024],New York County-175
36061017402,017402,174.02,Census Tract 174.02,MN33,East Harlem South,36061,"POLYGON ((998309.8519799362 229616.8454799578, 998343.8768167102 229670.4224515781, 998428.2346668845 229823.8565997679, 998561.2717559099 230061.1167582597, 999007.4641074499 229814.0007482686, 999451.7290037377 229564.3414157474, 999321.46557017 229328.8998178091, 999190.0931924947 229091.6365880167, 998746.0983495306 229342.7581662011, 998411.7878662791 229540.0301340474, 998309.8519799362 229616.8454799578))",January-2020,1,New York County,[1000],['ML20001237'],['P'],[10029],New York County-174.02
36061017300,017300,173,Census Tract 173,MN12,Upper West Side,36061,"POLYGON ((991168.4723125336 226253.4995392714, 991305.1975549054 226498.7359029958, 991431.955999465 226727.9393991624, 991558.4354686858 226956.0504936045, 991685.7429393602 227185.2555275588, 991876.5639167733 227080.022127711, 992011.9951813683 227005.3765346807, 992474.5168537048 226751.5878870187, 993089.1042872851 226413.701790804, 993263.5960258312 226317.5817456188, 993131.5926308552 226084.7234494139, 993004.8464839552 225856.6041372665, 992877.8214173689 225627.3924085401, 992741.9379327362 225382.14756272, 992635.3009977543 225441.1326000015, 992595.1392966418 225462.9788000809, 991955.3298566084 225816.5356271738, 991168.4723125336 226253.4995392714))",January-2020,1,New York County,[3001],['ML20000241'],['P'],[10024],New York County-173
36061017100,017100,171,Census Tract 171,MN12,Upper West Side,36061,"POLYGON ((989253.1054675417 227295.3894496214, 989297.6946283106 227258.9652446293, 989689.2792002108 227074.3323461929, 990381.6436728223 226688.3030501059, 990756.6367781557 226481.8231762889, 991168.4723125336 226253.4995392714, 991030.914667964 226004.2560632282, 990902.7645405799 225773.2326826926, 990774.6119712127 225542.2100018146, 990646.4572480627 225310.0950182597, 990194.4510621807 225561.0062704329, 989859.3301187884 225746.3725605257, 989448.0526126927 225972.5324880402, 989005.2191962902 226173.5541382622, 988985.2774010811 226192.8599529421, 988974.4752330984 226205.2452115456, 988972.2595451687 226207.0664514233, 988749.5963981377 226326.5257675216, 989253.1054675417 227295.3894496214))",January-2020,3,New York County,"[3001, 3001, 5000]","['ML20001684', 'ML20001292', 'ML20000950']","['M', 'M', 'P']","[10024, 10024, 10024]",New York County-171
36061016600,016600,166,Census Tract 166,MN33,East Harlem South,36061,"POLYGON ((997782.175400555 226544.8402769517, 997944.3276099269 226755.1522177104, 998070.7454966571 226983.6615976125, 998160.0427531626 227234.7390815636, 998288.117517533 227463.2505939715, 998414.5293195412 227690.3044969953, 998541.7670827651 227921.3672493963, 998988.8310452466 227671.336938625, 999433.1324618192 227425.6851738829, 999303.6866949531 227192.4304139158, 999179.2176236089 226967.5591242241, 999049.4902771666 226733.9412617219, 998925.8463499817 226510.5291599373, 998798.8808691787 226280.9220349398, 998670.805742039 226050.5862700471, 998545.2187522603 225823.1673455829, 998101.1737142263 226069.1996988813, 997650.2129890132 226318.5153888913, 997782.175400555 226544.8402769517))",January-2020,3,New York County,"[6000, 6000, 6000]","['ML20001153', 'ML20000921', 'ML20000573']","['M', 'M', 'M']","[10029, 10029, 10029]",New York County-166
36061016300,016300,163,Census Tract 163,MN12,Upper West Side,36061,"POLYGON ((988390.8319282031 225636.7771799266, 988455.9163228943 225593.796945181, 988626.5185740109 225498.0072408171, 988698.8030795367 225459.0366358285, 988800.1678782968 225404.7696502563, 989066.3200473709 225271.4747424232, 988875.5615838488 225038.263794099, 989328.3948871151 224786.235194194, 989657.7086671839 224604.1393534718, 990114.7126207351 224350.6690684733, 989986.8212761716 224122.5654266294, 989903.49786479 223969.5256134224, 989858.6520987949 223887.9044068461, 989730.756563638 223656.8874884458, 989602.5818041855 223425.1425379435, 989367.7021229398 223555.1590355501, 989138.0874365482 223682.628536918, 988815.4121043622 223862.5466075665, 988355.9203827842 224114.2192255574, 988301.6850057107 223844.967341088, 988216.1549974958 223566.2377917984, 987958.5722610957 223711.5662601692, 987831.7186431991 223797.8943299325, 987788.5122744564 223819.0193550232, 987739.7663739918 223845.2443342843, 987534.5348852902 223965.4458682576, 988390.8319282031 225636.7771799266))",January-2020,1,New York County,[1005],['ML20001424'],['P'],[10024],New York County-163
36061016100,016100,161,Census Tract 161,MN12,Upper West Side,36061,"POLYGON ((989730.756563638 223656.8874884458, 989858.6520987949 223887.9044068461, 989903.49786479 223969.5256134224, 989986.8212761716 224122.5654266294, 990114.7126207351 224350.6690684733, 990901.8896210196 223914.4000708716, 990778.1562818228 223691.029778686, 991569.5184534813 223262.79902679, 991515.2653357758 223165.5055907589, 991432.2237179886 223017.5613439893, 991303.508023578 222785.4429717046, 991174.7896570304 222554.0539721806, 991022.1620149527 222638.5363097722, 990389.7793377896 222989.9500934938, 989602.5818041855 223425.1425379435, 989730.756563638 223656.8874884458))",January-2020,1,New York County,[2000],['ML20000671'],['P'],[10023],New York County-161
36061015700,015700,157,Census Tract 157,MN14,Lincoln Square,36061,"POLYGON ((989202.5402643011 222695.6613445628, 989237.4222066721 222766.7135678509, 989340.1353950053 222945.2584381905, 989474.6813107295 223194.491348136, 989602.5818041855 223425.1425379435, 990389.7793377896 222989.9500934938, 991022.1620149527 222638.5363097722, 991174.7896570304 222554.0539721806, 991046.3456929981 222323.0300891349, 990909.5948734911 222075.6096136644, 990770.3493472218 221825.2745958371, 990644.6664030328 221597.8969892555, 989859.6346838543 222033.8100907345, 989207.0331348259 222394.35829047, 989073.8002992978 222469.748506677, 989202.5402643011 222695.6613445628))",January-2020,2,New York County,"[8000, 5000]","['ML20000735', 'ML20000086']","['P', 'P']","[10023, 10023]",New York County-157
36061015300,015300,153,Census Tract 153,MN14,Lincoln Square,36061,"POLYGON ((988689.5056502871 221787.2782377842, 988818.5292330345 222016.1036932715, 988945.3348978398 222243.8364268217, 989073.8002992978 222469.748506677, 989207.0331348259 222394.35829047, 989859.6346838543 222033.8100907345, 990644.6664030328 221597.8969892555, 990517.8735911719 221369.0624349396, 990391.355084392 221141.3216354547, 990265.665132709 220913.5817231707, 990141.9107050073 220689.8506216429, 989353.81284805 221121.4071843478, 989174.0362301614 221220.1044094067, 988567.4034867861 221560.6407226122, 988689.5056502871 221787.2782377842))",January-2020,1,New York County,[6000],['ML20001013'],['P'],[10023],New York County-153
36061015002,015002,150.02,Census Tract 150.02,MN40,Upper East Side-Carnegie Hill,36061,"POLYGON ((995349.4333856277 224260.6872026975, 995474.505233336 224486.6318377751, 995603.172500578 224717.6794995876, 995726.5761431155 224947.6323744092, 995854.4102157941 225173.5803438816, 996300.1100529511 224928.236449969, 996746.0971548083 224680.3505753746, 996619.1007061206 224452.212374132, 996492.6559293481 224223.7108052481, 996365.3781249694 223994.8451685779, 996239.4822796477 223766.7095736734, 996102.7922058486 223519.9883506128, 995656.2368161776 223767.1570030886, 995212.4607674204 224012.5134828966, 995349.4333856277 224260.6872026975))",January-2020,1,New York County,[2001],['ML20000174'],['P'],[10028],New York County-150.02
36061014802,014802,148.02,Census Tract 148.02,MN40,Upper East Side-Carnegie Hill,36061,"POLYGON ((996239.4822796477 223766.7095736734, 996365.3781249694 223994.8451685779, 996492.6559293481 224223.7108052481, 996619.1007061206 224452.212374132, 996746.0971548083 224680.3505753746, 997194.0319311009 224432.4739605236, 997637.5434198974 224187.1535342862, 997509.4440005438 223960.8317775535, 997384.1142020089 223729.7758782885, 997257.3959088434 223501.2702429065, 997130.3988567165 223271.6721429944, 997080.3188573146 223180.9264773798, 996994.2683784377 223026.0392435533, 996550.7421859822 223271.3713108324, 996102.7922058486 223519.9883506128, 996239.4822796477 223766.7095736734))",January-2020,1,New York County,[3000],['ML20000377'],['P'],[10128],New York County-148.02
