MonthYear,Date,Year,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list,Zipcode_list,Ticket_list
May-2020,05/19/2020,2020,08 AM,109.0,1,10900,Census Tract 109,New York County,[360610109001007],[1007],[10018],['ML20006261']
May-2020,05/19/2020,2020,10 AM,114.01,1,11401,Census Tract 114.01,New York County,[360610114011000],[1000],[10065],['ML20006267']
May-2020,05/19/2020,2020,10 AM,889.01,1,88901,Census Tract 889.01,Queens County,[360810889016002],[6002],[11354],['QL20003112']
May-2020,05/19/2020,2020,11 AM,1341.0,1,134100,Census Tract 1341,Queens County,[360811341002002],[2002],[11365],['QL20003113']
May-2020,05/19/2020,2020,11 AM,1571.01,1,157101,Census Tract 1571.01,Queens County,[360811571011004],[1004],[11426],['QL20003116']
May-2020,05/19/2020,2020,03 PM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011000],[1000],[11364],['QL20003125']
May-2020,05/19/2020,2020,09 AM,22.04,1,2204,Census Tract 22.04,Westchester County,[361190022041004],[1004],[10708],['WL20004949']
May-2020,05/19/2020,2020,09 AM,6.0,1,600,Census Tract 6,Westchester County,[361190006004000],[4000],[10703],['WL20004951']
May-2020,05/19/2020,2020,09 AM,76.0,1,7600,Census Tract 76,Westchester County,[361190076002021],[2021],[10580],['WL20004953']
May-2020,05/19/2020,2020,10 AM,112.0,1,11200,Census Tract 112,Westchester County,[361190112004044],[4044],[10523],['WL20004955']
May-2020,05/19/2020,2020,11 AM,148.1,1,14810,Census Tract 148.10,Westchester County,[361190148101007],[1007],[10598],['WL20004958']
May-2020,05/19/2020,2020,12 PM,22.04,1,2204,Census Tract 22.04,Westchester County,[361190022042002],[2002],[10708],['WL20004959']
May-2020,05/19/2020,2020,01 PM,74.02,1,7402,Census Tract 74.02,Westchester County,[361190074023028],[3028],[10543],['WL20004962']
May-2020,05/19/2020,2020,01 PM,79.0,1,7900,Census Tract 79,Westchester County,[361190079002000],[2000],[10573],['WL20004963']
May-2020,05/19/2020,2020,02 PM,55.0,1,5500,Census Tract 55,Westchester County,[361190055001009],[1009],[10803],['WL20004964']
May-2020,05/19/2020,2020,09 AM,342.0,1,34200,Census Tract 342,Bronx County,[360050342002010],[2010],[10469],['XL20005611']
May-2020,05/19/2020,2020,09 PM,324.0,1,32400,Census Tract 324,Bronx County,[360050324002000],[2000],[10469],['XL20005632']
May-2020,05/18/2020,2020,09 AM,143.0,1,14300,Census Tract 143,New York County,[360610143001046],[1046],[10065],['ML20006231']
May-2020,05/18/2020,2020,09 AM,58.0,1,5800,Census Tract 58,New York County,[360610058001005],[1005],[10010],['ML20006232']
May-2020,05/18/2020,2020,11 AM,139.0,1,13900,Census Tract 139,New York County,[360610139006000],[6000],[10019],['ML20006235']
May-2020,05/18/2020,2020,12 PM,247.0,1,24700,Census Tract 247,New York County,[360610247005000],[5000],[10032],['ML20006237']
May-2020,05/18/2020,2020,11 AM,1159.0,1,115900,Census Tract 1159,Queens County,[360811159002008],[2008],[11354],['QL20003091']
May-2020,05/18/2020,2020,12 PM,103.0,1,10300,Census Tract 103,Queens County,[360810103002002],[2002],[11105],['QL20003092']
May-2020,05/18/2020,2020,03 PM,113.0,1,11300,Census Tract 113,Queens County,[360810113002000],[2000],[11105],['QL20003100']
May-2020,05/18/2020,2020,12 PM,7.01,1,701,Census Tract 7.01,Westchester County,[361190007012009],[2009],[10701],['WL20004922']
May-2020,05/18/2020,2020,02 PM,7.01,1,701,Census Tract 7.01,Westchester County,[361190007011000],[1000],[10701],['WL20004925']
May-2020,05/18/2020,2020,03 PM,22.04,1,2204,Census Tract 22.04,Westchester County,[361190022042005],[2005],[10708],['WL20004927']
May-2020,05/18/2020,2020,07 PM,85.0,1,8500,Census Tract 85,Westchester County,[361190085002008],[2008],[10528],['WL20004936']
May-2020,05/18/2020,2020,09 PM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068023004],[3004],[10804],['WL20004942']
May-2020,05/18/2020,2020,01 PM,254.0,1,25400,Census Tract 254,Bronx County,[360050254001004],[1004],[10461],['XL20005597']
May-2020,05/18/2020,2020,01 PM,348.0,1,34800,Census Tract 348,Bronx County,[360050348003003],[3003],[10469],['XL20005598']
May-2020,05/17/2020,2020,07 PM,38.0,1,3800,Census Tract 38,New York County,[360610038003000],[3000],[10003],['ML20006220']
May-2020,05/17/2020,2020,07 PM,94.0,1,9400,Census Tract 94,Westchester County,[361190094003006],[3006],[10605],['WL20004912']
May-2020,05/17/2020,2020,03 PM,344.0,1,34400,Census Tract 344,Bronx County,[360050344002006],[2006],[10469],['XL20005577']
May-2020,05/16/2020,2020,10 AM,7.0,1,700,Census Tract 7,New York County,[360610007001032],[1032],[10005],['ML20006186']
May-2020,05/16/2020,2020,11 AM,218.0,1,21800,Census Tract 218,New York County,[360610218004002],[4002],[10026],['ML20006187']
May-2020,05/16/2020,2020,06 PM,1283.0,1,128300,Census Tract 1283,Queens County,[360811283001002],[1002],[11364],['QL20003081']
May-2020,05/16/2020,2020,10 AM,105.0,1,10500,Census Tract 105,Westchester County,[361190105005004],[5004],[10522],['WL20004886']
May-2020,05/16/2020,2020,07 PM,71.0,1,7100,Census Tract 71,Westchester County,[361190071003014],[3014],[10538],['WL20004896']
May-2020,05/16/2020,2020,10 PM,53.0,1,5300,Census Tract 53,Westchester County,[361190053003000],[3000],[10803],['WL20004901']
May-2020,05/16/2020,2020,10 AM,65.0,1,6500,Census Tract 65,Bronx County,[360050065001000],[1000],[10455],['XL20005548']
May-2020,05/15/2020,2020,08 PM,158.01,1,15801,Census Tract 158.01,New York County,[360610158012000],[2000],[10128],['ML20006179']
May-2020,05/15/2020,2020,09 AM,82.0,1,8200,Census Tract 82,Westchester County,[361190082002005],[2005],[10573],['WL20004862']
May-2020,05/15/2020,2020,12 AM,87.0,1,8700,Census Tract 87,New York County,[360610087001001],[1001],[10011],['ML20006151']
May-2020,05/15/2020,2020,02 PM,225.0,1,22500,Census Tract 225,New York County,[360610225001003],[1003],[10031],['ML20006165']
May-2020,05/15/2020,2020,03 PM,52.0,1,5200,Census Tract 52,New York County,[360610052002002],[2002],[10003],['ML20006171']
May-2020,05/15/2020,2020,03 PM,1129.0,1,112900,Census Tract 1129,Queens County,[360811129002002],[2002],[11361],['QL20003068']
May-2020,05/15/2020,2020,11 AM,68.02,1,6802,Census Tract 68.02,Westchester County,[361190068022001],[2001],[10804],['WL20004865']
May-2020,05/15/2020,2020,12 PM,10.0,1,1000,Census Tract 10,Westchester County,[361190010001002],[1002],[10701],['WL20004867']
May-2020,05/15/2020,2020,11 AM,167.0,1,16700,Census Tract 167,Bronx County,[360050167002001],[2001],[10457],['XL20005521']
May-2020,05/15/2020,2020,12 PM,404.0,1,40400,Census Tract 404,Bronx County,[360050404003002],[3002],[10466],['XL20005522']
May-2020,05/15/2020,2020,01 PM,155.0,1,15500,Census Tract 155,Bronx County,[360050155001000],[1000],[10460],['XL20005525']
May-2020,05/14/2020,2020,04 AM,337.0,1,33700,Census Tract 337,Bronx County,[360050337003006],[3006],[10471],['XL20005482']
May-2020,05/14/2020,2020,12 PM,129.0,1,12900,Census Tract 129,New York County,[360610129001008],[1008],[10036],['ML20006117']
May-2020,05/14/2020,2020,02 PM,34.0,1,3400,Census Tract 34,New York County,[360610034003002],[3002],[10003],['ML20006126']
May-2020,05/14/2020,2020,05 PM,241.0,1,24100,Census Tract 241,New York County,[360610241001000],[1000],[10032],['ML20006133']
May-2020,05/14/2020,2020,10 AM,1257.0,1,125700,Census Tract 1257,Queens County,[360811257002008],[2008],[11366],['QL20003043']
May-2020,05/14/2020,2020,10 AM,1451.02,1,145102,Census Tract 1451.02,Queens County,[360811451022006],[2006],[11361],['QL20003044']
May-2020,05/14/2020,2020,09 AM,110.0,1,11000,Census Tract 110,Westchester County,[361190110001018],[1018],[10523],['WL20004840']
May-2020,05/14/2020,2020,10 AM,23.0,1,2300,Census Tract 23,Westchester County,[361190023001002],[1002],[10701],['WL20004843']
May-2020,05/14/2020,2020,10 AM,114.0,1,11400,Census Tract 114,Westchester County,[361190114002004],[2004],[10591],['WL20004844']
May-2020,05/14/2020,2020,11 AM,105.0,1,10500,Census Tract 105,Westchester County,[361190105004001],[4001],[10522],['WL20004845']
May-2020,05/14/2020,2020,12 PM,77.0,1,7700,Census Tract 77,Westchester County,[361190077003006],[3006],[10580],['WL20004847']
May-2020,05/14/2020,2020,12 PM,66.0,1,6600,Census Tract 66,Westchester County,[361190066004003],[4003],[10803],['WL20004849']
May-2020,05/14/2020,2020,02 PM,23.0,1,2300,Census Tract 23,Westchester County,[361190023001021],[1021],[10701],['WL20004855']
May-2020,05/14/2020,2020,01 PM,371.0,1,37100,Census Tract 371,Bronx County,[360050371004000],[4000],[10457],['XL20005490']
May-2020,05/14/2020,2020,12 PM,55.0,1,5500,Census Tract 55,Westchester County,[361190055004012],[4012],[10803],['WL20004848']
May-2020,05/13/2020,2020,10 AM,64.0,1,6400,Census Tract 64,New York County,[360610064001000],[1000],[10010],['ML20006089']
May-2020,05/13/2020,2020,12 PM,133.0,1,13300,Census Tract 133,New York County,[360610133004001],[4001],[10019],['ML20006096']
May-2020,05/13/2020,2020,10 AM,853.0,1,85300,Census Tract 853,Queens County,[360810853001000],[1000],[11354],['QL20003030']
May-2020,05/13/2020,2020,11 AM,929.0,1,92900,Census Tract 929,Queens County,[360810929001004],[1004],[11356],['QL20003031']
May-2020,05/13/2020,2020,10 AM,70.0,1,7000,Census Tract 70,Westchester County,[361190070004020],[4020],[10538],['WL20004813']
May-2020,05/13/2020,2020,10 AM,123.03,1,12303,Census Tract 123.03,Westchester County,[361190123033004],[3004],[10504],['WL20004814']
May-2020,05/13/2020,2020,10 AM,11.02,1,1102,Census Tract 11.02,Westchester County,[361190011022011],[2011],[10701],['WL20004815']
May-2020,05/13/2020,2020,11 AM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111013011],[3011],[10607],['WL20004822']
May-2020,05/13/2020,2020,12 PM,462.01,1,46201,Census Tract 462.01,Bronx County,[360050462011034],[1034],[10475],['XL20005461']
May-2020,05/13/2020,2020,02 PM,218.0,1,21800,Census Tract 218,Bronx County,[360050218004002],[4002],[10460],['XL20005465']
May-2020,05/13/2020,2020,06 PM,181.02,1,18102,Census Tract 181.02,Bronx County,[360050181024000],[4000],[10456],['XL20005474']
May-2020,05/12/2020,2020,11 AM,84.0,1,8400,Census Tract 84,New York County,[360610084002001],[2001],[10018],['ML20006068']
May-2020,05/12/2020,2020,12 PM,1099.0,1,109900,Census Tract 1099,Queens County,[360811099002000],[2000],[11361],['QL20003021']
May-2020,05/12/2020,2020,01 PM,1211.0,1,121100,Census Tract 1211,Queens County,[360811211001001],[1001],[11365],['QL20003022']
May-2020,05/12/2020,2020,01 PM,179.0,1,17900,Census Tract 179,Queens County,[360810179001017],[1017],[11101],['QL20003023']
May-2020,05/12/2020,2020,09 AM,17.0,1,1700,Census Tract 17,Westchester County,[361190017006011],[6011],[10701],['WL20004784']
May-2020,05/12/2020,2020,10 AM,85.0,1,8500,Census Tract 85,Westchester County,[361190085002007],[2007],[10580],['WL20004786']
May-2020,05/12/2020,2020,10 AM,115.0,1,11500,Census Tract 115,Westchester County,[361190115003003],[3003],[10591],['WL20004787']
May-2020,05/12/2020,2020,11 AM,98.0,1,9800,Census Tract 98,Westchester County,[361190098001010],[1010],[10583],['WL20004789']
May-2020,05/12/2020,2020,12 PM,36.0,1,3600,Census Tract 36,Westchester County,[361190036001000],[1000],[10552],['WL20004791']
May-2020,05/12/2020,2020,12 PM,50.01,1,5001,Census Tract 50.01,Westchester County,[361190050011026],[1026],[10583],['WL20004792']
May-2020,05/12/2020,2020,01 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114004018],[4018],[10591],['WL20004794']
May-2020,05/12/2020,2020,02 PM,17.0,1,1700,Census Tract 17,Westchester County,[361190017005002],[5002],[10701],['WL20004798']
May-2020,05/12/2020,2020,02 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114004018],[4018],[10591],['WL20004801']
May-2020,05/12/2020,2020,03 PM,119.02,1,11902,Census Tract 119.02,Westchester County,[361190119022015],[2015],[10595],['WL20004802']
May-2020,05/12/2020,2020,10 AM,184.0,1,18400,Census Tract 184,Bronx County,[360050184004008],[4008],[10461],['XL20005430']
May-2020,05/12/2020,2020,01 PM,181.02,1,18102,Census Tract 181.02,Bronx County,[360050181024000],[4000],[10456],['XL20005437']
May-2020,05/12/2020,2020,11 PM,73.0,1,7300,Census Tract 73,Westchester County,[361190073002012],[2012],[10543],['WL20004811']
May-2020,05/11/2020,2020,04 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113005007],[5007],[10533],['WL20004774']
May-2020,05/11/2020,2020,09 AM,69.0,1,6900,Census Tract 69,Bronx County,[360050069002004],[2004],[10455],['XL20005401']
May-2020,05/11/2020,2020,10 AM,516.0,1,51600,Census Tract 516,Bronx County,[360050516003016],[3016],[10464],['XL20005402']
May-2020,05/11/2020,2020,12 PM,39.0,1,3900,Census Tract 39,New York County,[360610039002001],[2001],[10013],['ML20006049']
May-2020,05/11/2020,2020,09 AM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001025],[1025],[10538],['WL20004766']
May-2020,05/11/2020,2020,10 AM,22.04,1,2204,Census Tract 22.04,Westchester County,[361190022042003],[2003],[10708],['WL20004767']
May-2020,05/10/2020,2020,09 PM,21.0,1,2100,Census Tract 21,New York County,[360610021001003],[1003],[10007],['ML20006037']
May-2020,05/09/2020,2020,10 PM,216.0,1,21600,Census Tract 216,New York County,[360610216005001],[5001],[10026],['ML20006016']
May-2020,05/09/2020,2020,10 AM,101.0,1,10100,Census Tract 101,Westchester County,[361190101003035],[3035],[10583],['WL20004739']
May-2020,05/09/2020,2020,12 PM,22.04,1,2204,Census Tract 22.04,Westchester County,[361190022043008],[3008],[10708],['WL20004741']
May-2020,05/08/2020,2020,11 AM,195.0,1,19500,Census Tract 195,New York County,[360610195001000],[1000],[10025],['ML20005980']
May-2020,05/08/2020,2020,04 PM,120.0,1,12000,Census Tract 120,New York County,[360610120001000],[1000],[10065],['ML20005989']
May-2020,05/08/2020,2020,04 PM,22.01,1,2201,Census Tract 22.01,New York County,[360610022014001],[4001],[10002],['ML20005991']
May-2020,05/08/2020,2020,07 PM,137.0,1,13700,Census Tract 137,New York County,[360610137001000],[1000],[10019],['ML20005998']
May-2020,05/08/2020,2020,11 PM,29.0,1,2900,Census Tract 29,New York County,[360610029003001],[3001],[10013],['ML20006003']
May-2020,05/08/2020,2020,10 AM,683.0,1,68300,Census Tract 683,Queens County,[360810683002002],[2002],[11373],['QL20002981']
May-2020,05/08/2020,2020,10 AM,849.0,1,84900,Census Tract 849,Queens County,[360810849004006],[4006],[11355],['QL20002982']
May-2020,05/08/2020,2020,12 PM,161.0,1,16100,Census Tract 161,Queens County,[360810161001000],[1000],[11101],['QL20002983']
May-2020,05/08/2020,2020,12 PM,945.0,1,94500,Census Tract 945,Queens County,[360810945002023],[2023],[11356],['QL20002984']
May-2020,05/08/2020,2020,11 AM,108.01,1,10801,Census Tract 108.01,Westchester County,[361190108012010],[2010],[10583],['WL20004718']
May-2020,05/08/2020,2020,02 PM,100.0,1,10000,Census Tract 100,Westchester County,[361190100004019],[4019],[10583],['WL20004724']
May-2020,05/08/2020,2020,04 PM,71.0,1,7100,Census Tract 71,Westchester County,[361190071003004],[3004],[10538],['WL20004727']
May-2020,05/08/2020,2020,10 AM,132.0,1,13200,Census Tract 132,Bronx County,[360050132002000],[2000],[10465],['XL20005335']
May-2020,05/08/2020,2020,11 AM,31.0,1,3100,Census Tract 31,Bronx County,[360050031001002],[1002],[10455],['XL20005339']
May-2020,05/08/2020,2020,02 PM,426.0,1,42600,Census Tract 426,Bronx County,[360050426002001],[2001],[10466],['XL20005343']
May-2020,05/07/2020,2020,04 AM,122.0,1,12200,Census Tract 122,New York County,[360610122003001],[3001],[10065],['ML20005954']
May-2020,05/07/2020,2020,12 PM,120.0,1,12000,Census Tract 120,New York County,[360610120004003],[4003],[10065],['ML20005960']
May-2020,05/07/2020,2020,04 PM,74.0,1,7400,Census Tract 74,New York County,[360610074002000],[2000],[10016],['ML20005962']
May-2020,05/07/2020,2020,07 PM,76.0,1,7600,Census Tract 76,New York County,[360610076002005],[2005],[10001],['ML20005964']
May-2020,05/07/2020,2020,11 PM,33.0,1,3300,Census Tract 33,New York County,[360610033001002],[1002],[10013],['ML20005973']
May-2020,05/07/2020,2020,09 AM,849.0,1,84900,Census Tract 849,Queens County,[360810849004000],[4000],[11355],['QL20002966']
May-2020,05/07/2020,2020,10 AM,1161.0,1,116100,Census Tract 1161,Queens County,[360811161001002],[1002],[11354],['QL20002968']
May-2020,05/07/2020,2020,12 PM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011001],[1001],[11364],['QL20002971']
May-2020,05/07/2020,2020,09 AM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024032002],[2002],[10704],['WL20004683']
May-2020,05/07/2020,2020,09 AM,15.04,1,1504,Census Tract 15.04,Westchester County,[361190015044000],[4000],[10704],['WL20004685']
May-2020,05/07/2020,2020,09 AM,59.01,1,5901,Census Tract 59.01,Westchester County,[361190059012007],[2007],[10805],['WL20004686']
May-2020,05/07/2020,2020,11 AM,24.03,1,2403,Census Tract 24.03,Westchester County,[361190024034023],[4023],[10704],['WL20004688']
May-2020,05/07/2020,2020,11 AM,148.04,1,14804,Census Tract 148.04,Westchester County,[361190148045023],[5023],[10547],['WL20004689']
May-2020,05/07/2020,2020,12 PM,76.0,1,7600,Census Tract 76,Westchester County,[361190076004005],[4005],[10580],['WL20004691']
May-2020,05/07/2020,2020,01 PM,13.03,1,1303,Census Tract 13.03,Westchester County,[361190013031001],[1001],[10705],['WL20004692']
May-2020,05/07/2020,2020,02 PM,51.0,1,5100,Census Tract 51,Westchester County,[361190051004000],[4000],[10709],['WL20004693']
May-2020,05/07/2020,2020,02 PM,100.0,1,10000,Census Tract 100,Westchester County,[361190100001020],[1020],[10583],['WL20004695']
May-2020,05/07/2020,2020,03 PM,20.0,1,2000,Census Tract 20,Westchester County,[361190020003004],[3004],[10710],['WL20004696']
May-2020,05/07/2020,2020,08 PM,50.01,1,5001,Census Tract 50.01,Westchester County,[361190050011019],[1019],[10583],['WL20004704']
May-2020,05/07/2020,2020,03 PM,44.0,1,4400,Census Tract 44,Bronx County,[360050044004000],[4000],[10472],['XL20005320']
May-2020,05/07/2020,2020,05 PM,376.0,1,37600,Census Tract 376,Bronx County,[360050376002003],[2003],[10467],['XL20005323']
May-2020,05/07/2020,2020,05 PM,101.0,1,10100,Census Tract 101,Westchester County,[361190101003035],[3035],[10583],['WL20004699']
May-2020,05/06/2020,2020,01 PM,113.0,1,11300,Census Tract 113,New York County,[360610113001005],[1005],[10018],['ML20005938']
