MonthYear,CensusTract_2010,TotalReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_SCT,CensusBlockID_list,Zipcode_list,Ticket_list,Classification_list,Month,Year
May-2020,1033.0,1,103300,Census Tract 1033,Queens County,36081103300,[1001],[11357],['QL20003170'],['P'],5,2020
May-2020,997.05,1,99705,Census Tract 997.05,Queens County,36081099705,[1017],[11360],['QL20003192'],['P'],5,2020
May-2020,997.01,1,99701,Census Tract 997.01,Queens County,36081099701,[2003],[11360],['QL20003164'],['P'],5,2020
May-2020,945.0,1,94500,Census Tract 945,Queens County,36081094500,[2023],[11356],['QL20002984'],['M'],5,2020
May-2020,929.0,3,92900,Census Tract 929,Queens County,36081092900,"[2001, 1015, 1004]","[11356, 11356, 11356]","['QL20003244', 'QL20003162', 'QL20003031']","['P', 'M', 'P']",5,2020
May-2020,919.0,1,91900,Census Tract 919,Queens County,36081091900,[1000],[11354],['QL20003186'],['P'],5,2020
May-2020,907.0,1,90700,Census Tract 907,Queens County,36081090700,[1001],[11356],['QL20003234'],['P'],5,2020
May-2020,889.01,1,88901,Census Tract 889.01,Queens County,36081088901,[6002],[11354],['QL20003112'],['P'],5,2020
May-2020,869.0,2,86900,Census Tract 869,Queens County,36081086900,"[2011, 2014]","[11354, 11354]","['QL20003142', 'QL20003132']","['P', 'P']",5,2020
May-2020,853.0,1,85300,Census Tract 853,Queens County,36081085300,[1000],[11354],['QL20003030'],['P'],5,2020
May-2020,849.0,2,84900,Census Tract 849,Queens County,36081084900,"[4006, 4000]","[11355, 11355]","['QL20002982', 'QL20002966']","['P', 'P']",5,2020
May-2020,779.02,1,77902,Census Tract 779.02,Queens County,36081077902,[3005],[11367],['QL20003207'],['M'],5,2020
May-2020,683.0,1,68300,Census Tract 683,Queens County,36081068300,[2002],[11373],['QL20002981'],['P'],5,2020
May-2020,219.0,1,21900,Census Tract 219,Queens County,36081021900,[1004],[11378],['QL20003246'],['M'],5,2020
May-2020,179.0,1,17900,Census Tract 179,Queens County,36081017900,[1017],[11101],['QL20003023'],['P'],5,2020
May-2020,171.0,1,17100,Census Tract 171,Queens County,36081017100,[1015],[11104],['QL20003145'],['P'],5,2020
May-2020,163.0,1,16300,Census Tract 163,Queens County,36081016300,[2002],[11377],['QL20003236'],['P'],5,2020
May-2020,161.0,1,16100,Census Tract 161,Queens County,36081016100,[1000],[11101],['QL20002983'],['P'],5,2020
May-2020,113.0,2,11300,Census Tract 113,Queens County,36081011300,"[2000, 2000]","[11105, 11105]","['QL20003100', 'QL20002953']","['P', 'P']",5,2020
May-2020,103.0,1,10300,Census Tract 103,Queens County,36081010300,[2002],[11105],['QL20003092'],['M'],5,2020
May-2020,85.0,1,8500,Census Tract 85,Queens County,36081008500,[2000],[11101],['QL20002903'],['P'],5,2020
May-2020,63.0,1,6300,Census Tract 63,Queens County,36081006300,[3000],[11103],['QL20002912'],['P'],5,2020
May-2020,287.0,1,28700,Census Tract 287,New York County,36061028700,[1005],[10034],['ML20005945'],['M'],5,2020
May-2020,247.0,1,24700,Census Tract 247,New York County,36061024700,[5000],[10032],['ML20006237'],['P'],5,2020
May-2020,241.0,1,24100,Census Tract 241,New York County,36061024100,[1000],[10032],['ML20006133'],['M'],5,2020
May-2020,225.0,1,22500,Census Tract 225,New York County,36061022500,[1003],[10031],['ML20006165'],['P'],5,2020
May-2020,218.0,1,21800,Census Tract 218,New York County,36061021800,[4002],[10026],['ML20006187'],['P'],5,2020
May-2020,216.0,1,21600,Census Tract 216,New York County,36061021600,[5001],[10026],['ML20006016'],['M'],5,2020
May-2020,195.0,1,19500,Census Tract 195,New York County,36061019500,[1000],[10025],['ML20005980'],['M'],5,2020
May-2020,189.0,1,18900,Census Tract 189,New York County,36061018900,[5001],[10025],['ML20006388'],['P'],5,2020
May-2020,172.0,1,17200,Census Tract 172,New York County,36061017200,[5000],[10029],['ML20006382'],['M'],5,2020
May-2020,158.01,1,15801,Census Tract 158.01,New York County,36061015801,[2000],[10128],['ML20006179'],['P'],5,2020
May-2020,143.0,4,14300,Census Tract 143,New York County,36061014300,"[1033, 1033, 1033, 1046]","[10065, 10021, 10065, 10065]","['ML20006600', 'ML20006429', 'ML20006326', 'ML20006231']","['P', 'M', 'P', 'P']",5,2020
May-2020,139.0,1,13900,Census Tract 139,New York County,36061013900,[6000],[10019],['ML20006235'],['M'],5,2020
May-2020,137.0,1,13700,Census Tract 137,New York County,36061013700,[1000],[10019],['ML20005998'],['M'],5,2020
May-2020,133.0,1,13300,Census Tract 133,New York County,36061013300,[4001],[10019],['ML20006096'],['M'],5,2020
May-2020,129.0,2,12900,Census Tract 129,New York County,36061012900,"[1008, 1008]","[10036, 10036]","['ML20006534', 'ML20006117']","['M', 'M']",5,2020
May-2020,122.0,1,12200,Census Tract 122,New York County,36061012200,[3001],[10065],['ML20005954'],['M'],5,2020
May-2020,121.0,1,12100,Census Tract 121,New York County,36061012100,[6001],[10036],['ML20006435'],['P'],5,2020
May-2020,120.0,3,12000,Census Tract 120,New York County,36061012000,"[1000, 4003, 2001]","[10065, 10065, 10065]","['ML20005989', 'ML20005960', 'ML20005852']","['P', 'P', 'P']",5,2020
May-2020,114.01,1,11401,Census Tract 114.01,New York County,36061011401,[1000],[10065],['ML20006267'],['P'],5,2020
May-2020,113.0,1,11300,Census Tract 113,New York County,36061011300,[1005],[10018],['ML20005938'],['M'],5,2020
May-2020,112.03,1,11203,Census Tract 112.03,New York County,36061011203,[2002],[10022],['ML20005878'],['M'],5,2020
May-2020,111.0,1,11100,Census Tract 111,New York County,36061011100,[1001],[10018],['ML20006577'],['M'],5,2020
May-2020,109.0,1,10900,Census Tract 109,New York County,36061010900,[1007],[10018],['ML20006261'],['P'],5,2020
May-2020,108.0,1,10800,Census Tract 108,New York County,36061010800,[6001],[10022],['ML20005829'],['P'],5,2020
May-2020,101.0,1,10100,Census Tract 101,New York County,36061010100,[1004],[10001],['ML20006598'],['P'],5,2020
May-2020,100.0,1,10000,Census Tract 100,New York County,36061010000,[1001],[10022],['ML20005857'],['M'],5,2020
May-2020,94.0,3,9400,Census Tract 94,New York County,36061009400,"[1001, 1001, 1001]","[10017, 10017, 10022]","['ML20006364', 'ML20005922', 'ML20005850']","['P', 'M', 'M']",5,2020
May-2020,93.0,1,9300,Census Tract 93,New York County,36061009300,[2000],[10011],['ML20006567'],['M'],5,2020
May-2020,92.0,2,9200,Census Tract 92,New York County,36061009200,"[1005, 1012]","[10017, 10017]","['ML20006448', 'ML20006343']","['M', 'M']",5,2020
May-2020,87.0,1,8700,Census Tract 87,New York County,36061008700,[1001],[10011],['ML20006151'],['P'],5,2020
May-2020,84.0,2,8400,Census Tract 84,New York County,36061008400,"[2001, 2003]","[10018, 10018]","['ML20006068', 'ML20005949']","['P', 'P']",5,2020
May-2020,82.0,1,8200,Census Tract 82,New York County,36061008200,[3001],[10018],['ML20005940'],['M'],5,2020
May-2020,76.0,2,7600,Census Tract 76,New York County,36061007600,"[2004, 2005]","[10016, 10001]","['ML20006570', 'ML20005964']","['M', 'P']",5,2020
May-2020,74.0,1,7400,Census Tract 74,New York County,36061007400,[2000],[10016],['ML20005962'],['P'],5,2020
May-2020,69.0,1,6900,Census Tract 69,New York County,36061006900,[1012],[10014],['ML20005907'],['M'],5,2020
May-2020,68.0,2,6800,Census Tract 68,New York County,36061006800,"[1002, 1001]","[10010, 10016]","['ML20006601', 'ML20005929']","['P', 'P']",5,2020
May-2020,64.0,1,6400,Census Tract 64,New York County,36061006400,[1000],[10010],['ML20006089'],['M'],5,2020
May-2020,62.0,1,6200,Census Tract 62,New York County,36061006200,[1001],[10010],['ML20006337'],['P'],5,2020
May-2020,58.0,1,5800,Census Tract 58,New York County,36061005800,[1005],[10010],['ML20006232'],['P'],5,2020
May-2020,56.0,1,5600,Census Tract 56,New York County,36061005600,[1001],[10016],['ML20005902'],['P'],5,2020
May-2020,52.0,1,5200,Census Tract 52,New York County,36061005200,[2002],[10003],['ML20006171'],['P'],5,2020
May-2020,39.0,1,3900,Census Tract 39,New York County,36061003900,[2001],[10013],['ML20006049'],['P'],5,2020
May-2020,38.0,1,3800,Census Tract 38,New York County,36061003800,[3000],[10003],['ML20006220'],['P'],5,2020
May-2020,36.02,1,3602,Census Tract 36.02,New York County,36061003602,[2001],[10003],['ML20006544'],['M'],5,2020
May-2020,34.0,1,3400,Census Tract 34,New York County,36061003400,[3002],[10003],['ML20006126'],['M'],5,2020
May-2020,33.0,1,3300,Census Tract 33,New York County,36061003300,[1002],[10013],['ML20005973'],['M'],5,2020
May-2020,32.0,1,3200,Census Tract 32,New York County,36061003200,[6000],[10009],['ML20006533'],['M'],5,2020
May-2020,29.0,1,2900,Census Tract 29,New York County,36061002900,[3001],[10013],['ML20006003'],['M'],5,2020
May-2020,22.01,1,2201,Census Tract 22.01,New York County,36061002201,[4001],[10002],['ML20005991'],['P'],5,2020
May-2020,21.0,1,2100,Census Tract 21,New York County,36061002100,[1003],[10007],['ML20006037'],['M'],5,2020
May-2020,16.0,1,1600,Census Tract 16,New York County,36061001600,[5006],[10002],['ML20005815'],['M'],5,2020
May-2020,7.0,1,700,Census Tract 7,New York County,36061000700,[1032],[10005],['ML20006186'],['M'],5,2020
May-2020,516.0,1,51600,Census Tract 516,Bronx County,36005051600,[3016],[10464],['XL20005402'],['P'],5,2020
May-2020,462.01,2,46201,Census Tract 462.01,Bronx County,36005046201,"[1034, 1034]","[10475, 10475]","['XL20005710', 'XL20005461']","['M', 'M']",5,2020
May-2020,451.01,1,45101,Census Tract 451.01,Bronx County,36005045101,[2000],[10470],['XL20005883'],['M'],5,2020
May-2020,426.0,2,42600,Census Tract 426,Bronx County,36005042600,"[2001, 1003]","[10466, 10466]","['XL20005343', 'XL20005245']","['P', 'M']",5,2020
May-2020,408.0,1,40800,Census Tract 408,Bronx County,36005040800,[2001],[10466],['XL20005691'],['P'],5,2020
May-2020,404.0,1,40400,Census Tract 404,Bronx County,36005040400,[3002],[10466],['XL20005522'],['M'],5,2020
May-2020,398.0,1,39800,Census Tract 398,Bronx County,36005039800,[3001],[10466],['XL20005808'],['M'],5,2020
May-2020,391.0,2,39100,Census Tract 391,Bronx County,36005039100,"[5000, 5000]","[10458, 10458]","['XL20005787', 'XL20005637']","['P', 'P']",5,2020
May-2020,376.0,1,37600,Census Tract 376,Bronx County,36005037600,[2003],[10467],['XL20005323'],['M'],5,2020
May-2020,371.0,1,37100,Census Tract 371,Bronx County,36005037100,[4000],[10457],['XL20005490'],['M'],5,2020
May-2020,348.0,1,34800,Census Tract 348,Bronx County,36005034800,[3003],[10469],['XL20005598'],['M'],5,2020
May-2020,345.0,1,34500,Census Tract 345,Bronx County,36005034500,[1003],[10471],['XL20005806'],['P'],5,2020
May-2020,344.0,1,34400,Census Tract 344,Bronx County,36005034400,[2006],[10469],['XL20005577'],['P'],5,2020
May-2020,342.0,1,34200,Census Tract 342,Bronx County,36005034200,[2010],[10469],['XL20005611'],['M'],5,2020
May-2020,337.0,2,33700,Census Tract 337,Bronx County,36005033700,"[3005, 3006]","[10471, 10471]","['XL20005758', 'XL20005482']","['M', 'M']",5,2020
May-2020,324.0,1,32400,Census Tract 324,Bronx County,36005032400,[2000],[10469],['XL20005632'],['P'],5,2020
May-2020,267.01,1,26701,Census Tract 267.01,Bronx County,36005026701,[2000],[10468],['XL20005683'],['P'],5,2020
May-2020,254.0,1,25400,Census Tract 254,Bronx County,36005025400,[1004],[10461],['XL20005597'],['P'],5,2020
May-2020,218.0,1,21800,Census Tract 218,Bronx County,36005021800,[4002],[10460],['XL20005465'],['P'],5,2020
May-2020,184.0,1,18400,Census Tract 184,Bronx County,36005018400,[4008],[10461],['XL20005430'],['P'],5,2020
May-2020,181.02,4,18102,Census Tract 181.02,Bronx County,36005018102,"[4000, 4000, 4000, 4000]","[10456, 10456, 10456, 10456]","['XL20005686', 'XL20005662', 'XL20005474', 'XL20005437']","['M', 'M', 'M', 'M']",5,2020
May-2020,167.0,1,16700,Census Tract 167,Bronx County,36005016700,[2001],[10457],['XL20005521'],['P'],5,2020
May-2020,155.0,1,15500,Census Tract 155,Bronx County,36005015500,[1000],[10460],['XL20005525'],['M'],5,2020
May-2020,132.0,1,13200,Census Tract 132,Bronx County,36005013200,[2000],[10465],['XL20005335'],['M'],5,2020
May-2020,118.0,1,11800,Census Tract 118,Bronx County,36005011800,[3001],[10465],['XL20005807'],['M'],5,2020
May-2020,98.0,1,9800,Census Tract 98,Bronx County,36005009800,[4000],[10473],['XL20005243'],['P'],5,2020
May-2020,69.0,1,6900,Census Tract 69,Bronx County,36005006900,[2004],[10455],['XL20005401'],['P'],5,2020
May-2020,65.0,1,6500,Census Tract 65,Bronx County,36005006500,[1000],[10455],['XL20005548'],['M'],5,2020
May-2020,44.0,1,4400,Census Tract 44,Bronx County,36005004400,[4000],[10472],['XL20005320'],['P'],5,2020
May-2020,42.0,1,4200,Census Tract 42,Bronx County,36005004200,[6003],[10473],['XL20005642'],['P'],5,2020
May-2020,41.0,1,4100,Census Tract 41,Bronx County,36005004100,[2000],[10454],['XL20005660'],['M'],5,2020
May-2020,31.0,1,3100,Census Tract 31,Bronx County,36005003100,[1002],[10455],['XL20005339'],['M'],5,2020
May-2020,20.0,1,2000,Census Tract 20,Bronx County,36005002000,[1003],[10473],['XL20005261'],['P'],5,2020
April-2020,104.0,1,10400,Census Tract 104,Fairfield County,90010104003,[3012],[10573],['WL20004062'],['M'],4,2020
April-2020,148.11,1,14811,Census Tract 148.11,Westchester County,36119014811,[3012],[10598],['WL20003962'],['M'],4,2020
April-2020,148.05,1,14805,Census Tract 148.05,Westchester County,36119014805,[1017],[10598],['WL20003805'],['M'],4,2020
April-2020,141.0,1,14100,Census Tract 141,Westchester County,36119014100,[4003],[10566],['WL20003790'],['M'],4,2020
April-2020,139.0,1,13900,Census Tract 139,Westchester County,36119013900,[4003],[10520],['WL20003989'],['M'],4,2020
April-2020,137.0,1,13700,Census Tract 137,Westchester County,36119013700,[1013],[10562],['WL20004473'],['M'],4,2020
April-2020,133.01,1,13301,Census Tract 133.01,Westchester County,36119013301,[1018],[10562],['WL20004489'],['P'],4,2020
April-2020,132.02,1,13202,Census Tract 132.02,Westchester County,36119013202,[2015],[10510],['WL20004477'],['M'],4,2020
April-2020,131.04,1,13104,Census Tract 131.04,Westchester County,36119013104,[4009],[10514],['WL20003824'],['P'],4,2020
April-2020,131.02,1,13102,Census Tract 131.02,Westchester County,36119013102,[3010],[10514],['WL20004325'],['M'],4,2020
April-2020,130.0,1,13000,Census Tract 130,Westchester County,36119013000,[2027],[10549],['WL20004057'],['M'],4,2020
April-2020,128.02,1,12802,Census Tract 128.02,Westchester County,36119012802,[6033],[10507],['WL20003929'],['M'],4,2020
April-2020,127.0,2,12700,Census Tract 127,Westchester County,36119012700,"[4024, 2001]","[10506, 10506]","['WL20003920', 'WL20003925']","['M', 'M']",4,2020
April-2020,123.04,4,12304,Census Tract 123.04,Westchester County,36119012304,"[1015, 1002, 2007, 1005]","[10504, 10504, 10504, 10504]","['WL20003783', 'WL20003784', 'WL20003764', 'WL20003768']","['M', 'M', 'M', 'M']",4,2020
April-2020,123.03,6,12303,Census Tract 123.03,Westchester County,36119012303,"[3003, 1034, 1007, 1008, 1011, 1006]","[10504, 10504, 10504, 10504, 10504, 10504]","['WL20003895', 'WL20003898', 'WL20003862', 'WL20003865', 'WL20003869', 'WL20003787']","['M', 'M', 'M', 'M', 'M', 'M']",4,2020
April-2020,122.0,3,12200,Census Tract 122,Westchester County,36119012200,"[2016, 1006, 5028]","[10570, 10570, 10570]","['WL20004476', 'WL20004354', 'WL20004054']","['M', 'M', 'M']",4,2020
April-2020,121.01,2,12101,Census Tract 121.01,Westchester County,36119012101,"[2010, 1015]","[10570, 10570]","['WL20004318', 'WL20004321']","['M', 'M']",4,2020
April-2020,120.0,1,12000,Census Tract 120,Westchester County,36119012000,[3017],[10532],['WL20003789'],['M'],4,2020
April-2020,119.02,1,11902,Census Tract 119.02,Westchester County,36119011902,[2016],[10595],['WL20003817'],['M'],4,2020
April-2020,118.0,1,11800,Census Tract 118,Westchester County,36119011800,[2031],[10510],['WL20004392'],['M'],4,2020
April-2020,115.0,1,11500,Census Tract 115,Westchester County,36119011500,[1022],[10591],['WL20004059'],['P'],4,2020
April-2020,114.0,2,11400,Census Tract 114,Westchester County,36119011400,"[4014, 1052]","[10591, 10591]","['WL20003965', 'WL20003876']","['M', 'M']",4,2020
April-2020,113.0,3,11300,Census Tract 113,Westchester County,36119011300,"[5000, 2008, 2005]","[10533, 10533, 10533]","['WL20004502', 'WL20004317', 'WL20004078']","['P', 'M', 'M']",4,2020
April-2020,111.01,3,11101,Census Tract 111.01,Westchester County,36119011101,"[1063, 1009, 1007]","[10533, 10591, 10591]","['WL20004520', 'WL20004105', 'WL20004110']","['M', 'P', 'M']",4,2020
April-2020,110.0,2,11000,Census Tract 110,Westchester County,36119011000,"[1024, 1024]","[10523, 10523]","['WL20004040', 'WL20003896']","['M', 'M']",4,2020
April-2020,109.03,2,10903,Census Tract 109.03,Westchester County,36119010903,"[3025, 1015]","[10607, 10603]","['WL20004051', 'WL20003889']","['P', 'P']",4,2020
April-2020,109.02,1,10902,Census Tract 109.02,Westchester County,36119010902,[3023],[10607],['WL20003927'],['P'],4,2020
April-2020,108.01,1,10801,Census Tract 108.01,Westchester County,36119010801,[2022],[10530],['WL20004425'],['M'],4,2020
April-2020,107.02,3,10702,Census Tract 107.02,Westchester County,36119010702,"[2022, 2022, 2022]","[10583, 10583, 10583]","['WL20004417', 'WL20003902', 'WL20003828']","['M', 'M', 'M']",4,2020
April-2020,107.01,2,10701,Census Tract 107.01,Westchester County,36119010701,"[4015, 1023]","[10583, 10706]","['WL20004462', 'WL20003826']","['P', 'P']",4,2020
April-2020,106.0,3,10600,Census Tract 106,Westchester County,36119010600,"[1021, 1021, 1021]","[10502, 10502, 10502]","['WL20004319', 'WL20004020', 'WL20003844']","['M', 'M', 'M']",4,2020
April-2020,102.0,3,10200,Census Tract 102,Westchester County,36119010200,"[4019, 3009, 3009]","[10706, 10706, 10706]","['WL20004523', 'WL20004431', 'WL20004043']","['P', 'M', 'P']",4,2020
April-2020,101.0,2,10100,Census Tract 101,Westchester County,36119010100,"[3035, 2009]","[10583, 10583]","['WL20003995', 'WL20003891']","['M', 'M']",4,2020
April-2020,98.0,3,9800,Census Tract 98,Westchester County,36119009800,"[4016, 2026, 3011]","[10804, 10583, 10804]","['WL20004464', 'WL20004096', 'WL20003795']","['M', 'P', 'M']",4,2020
April-2020,97.02,1,9702,Census Tract 97.02,Westchester County,36119009702,[2023],[10605],['WL20004352'],['M'],4,2020
April-2020,97.01,2,9701,Census Tract 97.01,Westchester County,36119009701,"[3000, 3000]","[10605, 10605]","['WL20004421', 'WL20004350']","['M', 'M']",4,2020
April-2020,96.0,1,9600,Census Tract 96,Westchester County,36119009600,[2017],[10606],['WL20003822'],['P'],4,2020
April-2020,95.0,1,9500,Census Tract 95,Westchester County,36119009500,[3012],[10605],['WL20004090'],['M'],4,2020
April-2020,94.0,1,9400,Census Tract 94,Westchester County,36119009400,[2006],[10601],['WL20004367'],['M'],4,2020
April-2020,87.0,1,8700,Census Tract 87,Westchester County,36119008700,[2004],[10604],['WL20004323'],['M'],4,2020
April-2020,85.0,2,8500,Census Tract 85,Westchester County,36119008500,"[3073, 1012]","[10580, 10528]","['WL20003872', 'WL20003830']","['M', 'M']",4,2020
April-2020,84.04,1,8404,Census Tract 84.04,Westchester County,36119008404,[4013],[10528],['WL20004320'],['P'],4,2020
April-2020,79.0,1,7900,Census Tract 79,Westchester County,36119007900,[1002],[10573],['WL20004349'],['P'],4,2020
April-2020,77.0,3,7700,Census Tract 77,Westchester County,36119007700,"[4012, 3014, 2019]","[10580, 10580, 10580]","['WL20004395', 'WL20004313', 'WL20003840']","['M', 'M', 'M']",4,2020
